customerID,tenure,MonthlyCharges,TotalCharges,Churn,Partner,MultipleLines,StreamingMovies,DeviceProtection,SeniorCitizen,StreamingTV,PaperlessBilling,OnlineSecurity,InternetService,TechSupport,PaymentMethod,PhoneService,Dependents,OnlineBackup,Contract,gender
6168-YBYNP,0.8194444444444444,0.92636815920398,0.7507081337509213,0,1,2,1,1,0,1,0,0,1,1,0,1,0,0,0,1
7255-SSFBC,1.0,0.9353233830845772,0.925945329771555,0,0,2,1,1,0,1,0,0,1,1,2,1,1,0,2,1
3645-DEYGF,0.013888888888888888,0.02487562189054726,0.002389231761238025,0,1,1,2,2,0,2,1,2,2,2,1,1,1,2,0,1
9323-HGFWY,0.375,0.8323383084577115,0.3087175294767871,0,0,1,1,0,0,1,0,1,1,1,3,1,0,1,1,0
8544-GOQSH,0.19444444444444442,0.6149253731343283,0.12807433677229182,0,1,1,0,0,0,0,0,0,1,1,3,1,0,0,0,0
3363-DTIVD,0.986111111111111,0.8686567164179103,0.8526966654384673,0,0,2,1,1,0,1,1,1,1,0,0,1,1,1,2,1
7018-WBJNK,0.18055555555555555,0.5975124378109452,0.11905282792925573,0,1,1,0,0,0,1,0,0,1,0,3,1,1,1,0,1
9142-KZXOP,0.611111111111111,0.5034825870646765,0.3407044491525424,0,1,1,0,0,0,0,1,0,1,0,3,1,0,1,0,1
7674-YTAFD,0.4583333333333333,0.6139303482587065,0.3091435611643331,0,1,1,0,0,0,0,0,0,1,1,2,1,0,0,1,0
6348-SNFUS,1.0,0.37014925373134333,0.48120854826823883,0,0,0,1,1,0,0,0,1,0,1,3,0,1,0,2,1
1285-OKIPP,0.013888888888888888,0.6134328358208956,0.009199981577008107,1,1,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1
7825-ECJRF,0.2638888888888889,0.8791044776119402,0.2227397291820192,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0
1347-KTTTA,0.8888888888888888,0.8378109452736319,0.7661776897568167,0,0,1,1,1,0,1,0,0,1,1,3,1,0,0,1,1
7841-TZDMQ,0.027777777777777776,0.2761194029850746,0.00972964259395726,1,1,1,0,0,0,0,0,0,0,0,3,1,0,1,0,1
4195-NZGTA,0.013888888888888888,0.06965174129353235,0.002907378408253501,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
7157-SMCFK,0.8472222222222222,0.014925373134328346,0.12944454679439943,0,1,1,2,2,0,2,1,2,2,2,1,1,1,2,2,1
4709-LKHYG,0.40277777777777773,0.01741293532338306,0.062183354826823876,0,0,1,2,2,0,2,1,2,2,2,0,1,1,2,1,0
2504-DSHIH,0.3194444444444444,0.682089552238806,0.22750667833456156,0,0,2,1,0,1,0,1,0,1,0,0,1,0,1,0,1
0699-NDKJM,0.7916666666666666,0.4029850746268656,0.39580070928518796,0,0,0,1,1,0,1,0,1,0,0,2,0,0,0,0,0
9286-BHDQG,1.0,0.26865671641791045,0.3615281871775977,0,0,0,0,1,0,0,1,1,0,1,3,0,1,0,2,1
0230-WEQUW,0.9166666666666666,0.381592039800995,0.4363025055268976,0,0,0,0,1,0,1,0,1,0,1,2,0,0,0,2,1
2040-LDIWQ,0.9027777777777777,0.6562189054726368,0.6130826271186441,0,0,2,1,1,0,1,0,0,0,1,2,1,1,0,2,1
6496-JDSSB,0.1111111111111111,0.6144278606965173,0.07191875460574798,0,1,1,0,0,0,1,0,0,1,0,2,1,0,1,0,0
9408-SSNVZ,0.05555555555555555,0.5164179104477612,0.030898811717022853,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
4443-EMBNA,0.986111111111111,0.06467661691542287,0.21150746131171708,0,0,2,2,2,0,2,1,2,2,2,2,1,0,2,2,0
6469-MRVET,0.013888888888888888,0.019402985074626844,0.0023259027266028004,0,0,1,2,2,0,2,0,2,2,2,0,1,1,2,1,1
0742-MOABM,0.05555555555555555,0.31641791044776113,0.020651022476050114,1,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1
5961-VUSRV,0.16666666666666666,0.010945273631840807,0.025256770449521005,0,1,1,2,2,0,2,0,2,2,2,2,1,0,2,1,0
6778-JFCMK,0.3333333333333333,0.3218905472636816,0.14839144252026532,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1
6341-JVQGF,0.4305555555555555,0.6258706467661692,0.2931270725865881,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0
2232-DMLXU,0.013888888888888888,0.36766169154228856,0.006355932203389832,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0
4811-JBUVU,0.41666666666666663,0.7129353233830846,0.31355356484893154,0,1,2,1,0,0,0,0,0,1,1,3,1,0,1,0,1
0945-TSONX,0.6527777777777778,0.6671641791044776,0.4729239591009581,0,0,2,1,0,0,1,0,1,0,1,3,1,1,0,2,0
2651-ZCBXV,0.75,0.8930348258706468,0.6633025515843773,0,1,2,1,0,0,1,0,1,1,1,3,1,0,0,2,1
3316-UWXUY,0.6944444444444444,0.7487562189054726,0.5466447126013265,0,1,1,1,0,0,0,0,1,1,1,3,1,0,0,0,1
8937-RDTHP,0.013888888888888888,0.6601990049751243,0.009741156963890937,1,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1
7083-MIOPC,1.0,0.019900497512437804,0.18041866249078853,0,1,1,2,2,0,2,1,2,2,2,3,1,0,2,2,0
1984-GPTEH,0.40277777777777773,0.06865671641791044,0.08083087693441417,0,1,2,2,2,0,2,1,2,2,2,0,1,0,2,0,0
1251-KRREG,0.027777777777777776,0.3597014925373134,0.01313789609432572,1,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0,1
0621-JFHOL,0.1388888888888889,0.1129353233830846,0.03443372328666176,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0
9903-LYSAB,0.25,0.546268656716418,0.1503719141488578,0,0,2,0,0,0,0,0,0,1,0,0,1,0,1,0,1
0094-OIFMO,0.15277777777777776,0.763681592039801,0.12899548636698602,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0
9227-UAQFT,0.2222222222222222,0.014925373134328346,0.03274111090641121,0,1,1,2,2,0,2,1,2,2,2,1,1,0,2,2,1
7301-ABVAD,1.0,0.6800995024875621,0.7312200626381725,0,1,2,1,1,0,1,1,0,0,1,2,1,0,0,2,0
6614-FHDBO,1.0,0.9049751243781096,0.9071366064848932,0,1,2,1,1,0,1,1,0,1,1,2,1,0,0,2,1
7576-ASEJU,0.5694444444444444,0.5616915422885572,0.36703781319086226,0,0,1,1,0,0,1,0,1,0,1,3,1,1,1,1,0
9058-HRZSV,0.9027777777777777,0.7577114427860697,0.7053875736919676,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0
4522-AKYLR,0.18055555555555555,0.363681592039801,0.08420458732498158,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
0221-WMXNQ,0.05555555555555555,0.5681592039800994,0.03148028739867355,0,1,1,0,0,1,0,1,1,1,0,0,1,0,1,0,1
0303-UNCIP,0.5694444444444444,0.46517412935323377,0.2915208179808402,0,1,2,1,1,0,0,1,0,0,0,1,1,0,1,1,1
9947-OTFQU,0.20833333333333331,0.5587064676616916,0.12369887619749448,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
0322-YINQP,0.013888888888888888,0.3014925373134328,0.005590226602800295,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1
0959-WHOKV,0.5833333333333333,0.8034825870646766,0.4949394344141489,0,1,2,1,1,0,0,0,1,1,0,0,1,0,0,1,1
4075-JFPGR,0.7083333333333333,0.7487562189054726,0.5319120762711865,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0
4629-NRXKX,0.027777777777777776,0.518905472636816,0.016943395357406046,1,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0
9514-JDSKI,0.013888888888888888,0.218407960199005,0.004628776713338247,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
3282-ZISZV,0.4444444444444444,0.6512437810945274,0.30320790346352255,0,1,2,1,1,0,1,1,0,0,1,3,1,1,0,1,1
3675-YDUPJ,0.1388888888888889,0.015920398009950265,0.022228491156963896,0,1,1,2,2,0,2,0,2,2,2,1,1,0,2,0,1
4111-BNXIF,0.9305555555555555,0.41094527363184075,0.4725382277081798,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,2,0
7017-VFHAY,0.8472222222222222,0.9636815920398009,0.8069443165070008,0,0,2,1,1,0,1,1,1,1,1,3,1,1,0,2,0
6655-LHBYW,0.6944444444444444,0.9562189054726368,0.6668086772291821,0,1,2,1,1,0,1,1,1,1,1,3,1,0,0,1,1
4959-JOSRX,0.027777777777777776,0.26218905472636816,0.00927482498157701,1,0,1,0,0,0,0,0,0,0,0,3,1,0,1,0,0
5046-NUHWD,0.40277777777777773,0.26616915422885573,0.1414713061901253,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0
7273-TEFQD,0.041666666666666664,0.22786069651741292,0.015221997052321298,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1
3606-TWKGI,0.18055555555555555,0.882089552238806,0.15709054900515845,1,1,2,1,1,1,1,0,0,1,0,0,1,0,0,0,1
7529-ZDFXI,0.7916666666666666,0.7124378109452736,0.5671230195283715,0,0,2,1,0,1,0,0,0,1,0,0,1,0,0,0,1
7605-BDWDC,0.4305555555555555,0.3144278606965174,0.17502993736182756,0,1,0,1,0,0,0,0,1,0,1,2,0,0,0,2,0
1950-KSVVJ,0.625,0.9457711442786069,0.5794318809874724,0,0,2,1,1,0,1,1,1,1,1,1,1,0,0,1,0
0123-CRBRT,0.8472222222222222,0.6950248756218904,0.6363704403095064,0,0,2,1,1,0,1,1,1,0,1,1,1,1,0,2,0
6292-TOSSS,0.6944444444444444,0.06616915422885569,0.1376255066322771,0,1,2,2,2,0,2,1,2,2,2,2,1,0,2,2,1
3197-ARFOY,0.2638888888888889,0.86318407960199,0.23112219049373622,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0
6323-AYBRX,0.8194444444444444,0.010945273631840807,0.12661201179071482,1,1,1,2,2,0,2,1,2,2,2,1,1,0,2,2,1
7014-ZZXAW,0.986111111111111,0.05970149253731341,0.19953827376565958,0,0,2,2,2,0,2,0,2,2,2,3,1,0,2,2,0
4385-GZQXV,0.2222222222222222,0.7582089552238807,0.17400515843773032,1,1,1,1,0,1,1,0,0,1,1,0,1,0,1,0,0
7633-MVPUY,0.7916666666666666,0.4129353233830846,0.397263034266765,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,2,1
6366-ZGQGL,0.013888888888888888,0.06517412935323383,0.0028555637435519533,1,1,0,0,0,0,0,1,0,0,0,2,0,0,1,0,1
4716-HHKQH,0.2777777777777778,0.8835820895522387,0.2500978721444363,0,0,2,1,0,1,1,1,0,1,1,0,1,0,0,0,1
5940-AHUHD,0.013888888888888888,0.5208955223880596,0.008129145173176124,1,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1
6432-TWQLB,0.06944444444444445,0.6681592039800995,0.046184137803979376,1,0,2,0,0,0,0,0,0,1,1,0,1,0,0,0,1
4484-GLZOU,0.7222222222222222,0.863681592039801,0.6476660372144437,1,0,2,1,1,0,1,0,0,1,0,0,1,0,0,0,0
3179-GBRWV,0.29166666666666663,0.46467661691542295,0.15426952837140753,0,0,1,1,0,1,0,0,1,0,0,2,1,0,0,0,1
8645-KWHJO,0.19444444444444442,0.3656716417910447,0.08888517870302139,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1
4130-MZLCC,0.06944444444444445,0.32139303482587056,0.02818142041267502,0,1,1,0,0,0,0,1,0,0,0,2,1,0,0,0,0
0314-TKOSI,0.08333333333333333,0.36716417910447763,0.03717990051584377,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0
8229-MYEJZ,0.1388888888888889,0.3278606965174129,0.057370348194546804,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2080-SRCDE,0.013888888888888888,0.07114427860696515,0.0029246499631540163,0,1,2,2,2,0,2,1,2,2,2,1,1,1,2,0,0
9577-WJVCQ,0.9444444444444444,0.36019900497512436,0.4246211772291821,0,1,2,0,0,0,0,1,1,0,0,1,1,0,1,0,0
9512-UIBFX,0.25,0.7651741293532338,0.20495002763448789,1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1
6202-DYYFX,0.3055555555555555,0.5746268656716418,0.20537030213706708,0,1,2,0,0,0,0,0,0,1,0,3,1,0,1,1,0
3808-HFKDE,0.2777777777777778,0.25970149253731345,0.10675548084008844,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
5583-SXDAG,0.013888888888888888,0.5149253731343283,0.008060058953574062,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1
3488-PGMQJ,0.1111111111111111,0.5597014925373134,0.06984041083271923,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
3580-REOAC,0.1388888888888889,0.2646766169154229,0.05013356669123066,1,1,1,0,0,0,0,0,0,0,0,3,1,0,1,0,1
7534-BFESC,0.3333333333333333,0.5756218905472636,0.19720661385408994,1,1,2,0,0,1,0,0,0,1,0,0,1,0,1,0,1
3727-OWVYD,0.4861111111111111,0.42736318407960205,0.2327284450994842,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1
2294-SALNE,0.3194444444444444,0.682089552238806,0.2234708916728077,0,0,1,0,1,0,0,1,0,1,1,1,1,1,0,1,1
4847-TAJYI,0.08333333333333333,0.707462686567164,0.06537859248341932,0,1,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0
1563-IWQEX,0.16666666666666666,0.014427860696517386,0.025371914148857776,0,1,1,2,2,0,2,1,2,2,2,1,1,0,2,0,0
8203-XJZRC,0.013888888888888888,0.019900497512437804,0.002331659911569639,0,1,1,2,2,0,2,1,2,2,2,1,1,0,2,0,1
6556-DBKZF,0.986111111111111,0.5751243781094527,0.6259729642593957,0,0,1,0,1,0,0,1,0,1,0,0,1,1,1,2,0
6851-WEFYX,0.4861111111111111,0.8213930348258706,0.3958064664701548,0,0,2,1,1,1,1,0,0,1,0,0,1,0,1,0,1
2985-JUUBZ,0.5555555555555556,0.5601990049751243,0.3472446112748711,0,0,2,1,1,0,1,0,0,0,0,0,1,1,1,0,1
6390-DSAZX,0.013888888888888888,0.5507462686567164,0.00847457627118644,1,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0
0895-LMRSF,0.3194444444444444,0.464179104477612,0.17384395725865884,0,1,1,1,0,0,1,0,0,0,0,2,1,0,1,1,1
8098-LLAZX,0.05555555555555555,0.7681592039800995,0.04560841930729551,1,1,2,1,0,1,1,0,0,1,0,0,1,0,1,0,0
8266-VBFQL,0.05555555555555555,0.7179104477611941,0.041066000368459844,0,1,1,1,1,0,0,0,0,1,1,0,1,0,1,0,1
8181-YHCMF,0.9444444444444444,0.41840796019900495,0.47312546057479743,0,0,0,1,1,0,1,1,0,0,1,3,0,1,0,2,0
2240-HSJQD,0.5277777777777778,0.6328358208955223,0.36174696020633756,0,1,2,0,0,0,0,0,0,1,0,1,1,1,0,0,1
1248-DYXUB,0.7222222222222222,0.06517412935323383,0.14152312085482682,0,0,2,2,2,0,2,1,2,2,2,1,1,1,2,2,1
0265-EDXBD,0.4444444444444444,0.5636815920398011,0.2652162398673545,1,0,2,0,0,1,0,0,0,1,0,0,1,0,1,0,1
4115-BNPJY,0.40277777777777773,0.5701492537313433,0.23655121591746503,0,0,1,1,1,0,1,1,0,0,1,1,1,1,1,2,1
3167-SNQPL,0.5277777777777778,0.8248756218905472,0.43085045136330147,0,0,2,1,0,1,1,1,0,1,0,0,1,1,0,0,1
4091-TVOCN,0.6666666666666666,0.6019900497512437,0.42401091562269716,0,1,2,1,1,0,1,0,1,0,0,3,1,1,1,1,1
1098-TDVUQ,0.013888888888888888,0.009950248756218888,0.002216516212232867,0,1,1,2,2,0,2,0,2,2,2,2,1,0,2,0,0
7277-OZCGZ,0.3055555555555555,0.7044776119402985,0.21718980287398676,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0
1557-EMYVT,0.5972222222222222,0.96318407960199,0.5636399226234342,0,1,2,1,1,0,1,1,1,1,1,3,1,0,0,2,0
2799-ARNLO,0.06944444444444445,0.508457711442786,0.039333087693441425,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
7563-BIUPC,0.06944444444444445,0.6203980099502486,0.047847964259395734,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1
5027-YOCXN,0.7083333333333333,0.9134328358208955,0.654753131908622,0,0,2,1,0,0,1,1,1,1,1,3,1,1,0,1,1
3973-SKMLN,0.986111111111111,0.01641791044776117,0.15603122697126015,0,1,1,2,2,0,2,0,2,2,2,3,1,0,2,2,1
2321-OMBXY,0.5277777777777778,0.617412935323383,0.3521842759764186,1,0,1,1,0,0,1,1,1,0,1,3,1,1,0,1,0
2840-XANRC,0.3333333333333333,0.7452736318407961,0.25689135040530586,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1
6745-JEFZB,0.4861111111111111,0.7288557213930348,0.37264531134856305,0,0,2,0,0,0,1,0,0,1,1,3,1,0,1,0,1
5020-ZSTTY,0.75,0.6388059701492538,0.5008866064848932,1,1,2,1,0,1,1,1,1,0,1,2,1,0,0,1,0
9880-TDQAC,1.0,0.41542288557213924,0.49097273397199714,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,2,0
8705-WZCYL,0.013888888888888888,0.2641791044776119,0.005158437730287399,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
7102-JJVTX,0.125,0.30199004975124377,0.04862518422991895,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0
8626-PTQGE,0.9583333333333333,0.4159203980099502,0.4809206890198969,0,1,0,1,0,0,1,0,1,0,1,2,0,0,0,2,1
4983-CLMLV,0.7222222222222222,0.8402985074626866,0.5916198415622699,0,0,2,1,0,0,1,0,0,1,1,3,1,0,0,0,0
5701-YVSVF,0.15277777777777776,0.6432835820895523,0.10133221260132647,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0
5804-LEPIM,0.027777777777777776,0.5184079601990049,0.016010731392778192,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
5697-GOMBF,0.38888888888888884,0.17562189054726368,0.11210966285924835,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0
2739-CACDQ,0.2361111111111111,0.6407960199004975,0.16926699521002211,0,1,2,0,1,1,0,0,0,1,0,3,1,0,1,0,0
9385-EHGDO,0.4861111111111111,0.015920398009950265,0.0851314941046426,0,0,1,2,2,0,2,0,2,2,2,1,1,1,2,2,0
9498-FIMXL,0.1111111111111111,0.009452736318407956,0.018647522107590273,0,1,1,2,2,0,2,0,2,2,2,1,1,0,2,1,0
2379-GYFLQ,0.6388888888888888,0.7626865671641792,0.5092748249815771,0,1,2,0,1,0,1,0,0,1,0,3,1,0,0,1,1
0122-OAHPZ,0.09722222222222221,0.553233830845771,0.05886721628592484,1,1,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2868-SNELZ,0.027777777777777776,0.6203980099502486,0.017939388356669125,1,1,2,0,1,0,0,1,0,1,0,1,1,0,1,0,0
4322-RCYMT,0.9444444444444444,0.572636815920398,0.6095649871039057,1,0,2,1,1,0,0,0,0,0,1,2,1,1,0,1,1
6680-NENYN,0.5972222222222222,0.8592039800995025,0.5480667372881357,1,1,2,1,1,0,1,0,0,1,0,0,1,0,0,2,0
2088-IEBAU,0.9444444444444444,0.6955223880597016,0.7079552781871776,0,1,2,1,1,0,1,0,1,0,1,0,1,0,0,2,0
7982-VCELR,0.5,0.7616915422885572,0.4105621315401622,0,1,1,1,0,0,1,0,0,1,0,3,1,0,0,0,0
1343-EHPYB,0.875,0.8472636815920399,0.7602938467207075,1,0,2,1,1,0,1,0,0,1,0,0,1,0,0,0,1
6035-BXTTY,0.4444444444444444,0.3621890547263681,0.210724484156227,0,1,1,0,0,1,0,1,0,0,1,2,1,0,0,0,0
6885-PKOAM,0.986111111111111,0.6716417910447761,0.7166313559322035,0,0,2,1,1,0,1,1,1,0,1,3,1,0,0,2,0
7520-HQWJU,0.9166666666666666,0.4895522388059702,0.5191426400147384,0,0,2,0,1,0,0,0,1,0,0,2,1,1,0,0,0
9639-BUJXT,0.875,0.02238805970149252,0.15292810427413414,0,1,1,2,2,0,2,1,2,2,2,1,1,0,2,1,1
5924-SNGKP,0.5694444444444444,0.019900497512437804,0.09959929992630805,0,1,1,2,2,0,2,0,2,2,2,3,1,1,2,1,0
0021-IKXGC,0.013888888888888888,0.535820895522388,0.008301860722181283,0,1,2,0,0,1,0,0,0,1,0,0,1,0,1,0,0
2034-GDRCN,0.027777777777777776,0.7179104477611941,0.0193671702284451,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0
8966-SNIZF,0.9722222222222222,0.011940298507462671,0.1500898120854827,0,0,1,2,2,0,2,1,2,2,2,2,1,0,2,2,0
6243-OZGFH,0.3194444444444444,0.2656716417910448,0.11478099668386148,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
4654-DLAMQ,0.8888888888888888,0.7835820895522387,0.740477616064849,0,0,1,1,1,1,0,1,1,1,0,2,1,0,0,1,0
0513-RBGPE,0.5138888888888888,0.4432835820895522,0.2623837048636699,0,0,2,0,1,0,0,0,1,0,1,3,1,1,1,2,1
5160-UXJED,0.2361111111111111,0.26218905472636816,0.07845891672807664,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1
4115-NZRKS,0.09722222222222221,0.7054726368159204,0.06613278371407517,0,1,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0
0219-YTZUE,0.05555555555555555,0.6621890547263681,0.04282194178334562,1,0,2,0,1,0,0,0,0,1,0,2,1,1,0,0,1
0623-IIHUG,0.29166666666666663,0.23532338308457706,0.09673222181282241,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0
4572-DVCGN,0.1388888888888889,0.6169154228855721,0.09741156963890937,1,1,1,1,0,0,0,0,0,1,0,2,1,0,1,0,0
3351-NGXYI,0.2222222222222222,0.3567164179104477,0.10236274871039058,0,1,2,0,0,1,0,0,1,0,0,0,1,0,1,0,0
8984-EYLLL,0.8888888888888888,0.8656716417910447,0.7856715180545322,0,0,2,1,0,0,1,0,0,1,1,0,1,0,0,2,1
9057-MSWCO,0.375,0.12437810945273631,0.09270219233603538,1,0,0,0,0,1,0,1,1,0,0,3,0,0,1,0,1
9833-TGFHX,0.5833333333333333,0.7845771144278606,0.46250345431098017,0,0,2,1,0,0,1,1,1,1,0,0,1,1,1,1,1
9294-TDIPC,0.06944444444444445,0.019402985074626844,0.009643284819454681,0,1,1,2,2,0,2,1,2,2,2,1,1,1,2,0,1
5229-DTFYB,0.5694444444444444,0.8014925373134327,0.4558711772291821,0,1,1,1,0,0,1,0,0,1,1,2,1,0,0,2,0
0104-PPXDV,0.8055555555555555,0.3189054726368159,0.33144689572586594,0,0,1,0,1,0,0,1,0,0,0,3,1,0,1,1,1
5176-LMJXE,0.6527777777777778,0.02288557213930348,0.10889139646278558,0,1,1,2,2,0,2,0,2,2,2,1,1,0,2,2,0
3583-KRKMD,0.25,0.5736318407960199,0.1580980563743552,0,1,1,0,0,0,0,0,0,1,1,2,1,0,1,0,1
1010-DIAUQ,0.06944444444444445,0.7786069651741293,0.0567140291083272,1,1,1,1,1,0,1,1,0,1,0,2,1,0,1,0,1
9069-LGEUL,0.3194444444444444,0.4149253731343284,0.16189204126750187,0,0,1,1,0,0,0,0,1,0,0,2,1,0,1,0,1
7302-ZHMHP,0.013888888888888888,0.008955223880596996,0.0022050018422991894,0,1,1,2,2,0,2,1,2,2,2,1,1,0,2,0,0
9571-EDEBV,0.986111111111111,0.8,0.8017283069270451,0,0,2,1,1,0,1,0,0,1,0,3,1,0,1,1,1
3520-FJGCV,1.0,0.9388059701492536,0.9357325442151806,0,0,2,1,1,0,1,0,1,1,1,3,1,1,0,2,1
6563-VRERX,0.4583333333333333,0.023383084577114438,0.07947793846720709,0,0,1,2,2,0,2,1,2,2,2,1,1,1,2,1,1
0259-GBZSH,0.027777777777777776,0.6706467661691543,0.020898581429624172,1,1,2,0,0,0,1,0,0,1,0,0,1,0,1,0,1
6122-EFVKN,0.3333333333333333,0.17412935323383083,0.09566138540899043,0,1,0,0,0,0,0,1,1,0,1,1,0,1,1,2,1
2805-EDJPQ,0.7777777777777777,0.8109452736318408,0.6457719233603537,0,0,2,1,1,0,0,0,0,1,1,3,1,1,0,1,0
6862-CQUMB,0.5138888888888888,0.7746268656716417,0.4199060427413413,0,1,1,1,0,0,1,0,0,1,0,3,1,0,0,0,1
7156-MXBJE,0.5972222222222222,0.6651741293532337,0.4216850128960944,0,1,2,1,1,0,1,1,0,0,1,3,1,0,0,1,0
6158-HDPXZ,0.013888888888888888,0.07064676616915422,0.002918892778187178,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
9601-BRXPO,0.3472222222222222,0.8626865671641791,0.2955163043478261,1,0,2,1,1,0,1,0,0,1,1,2,1,0,1,0,0
2863-IMQDR,0.8472222222222222,0.7104477611940299,0.6112633566691231,0,1,2,1,1,0,1,1,1,0,1,0,1,0,0,2,0
5686-CMAWK,0.2361111111111111,0.681592039800995,0.16238140198968315,0,1,2,0,1,0,0,1,0,1,1,0,1,0,1,1,1
5651-CRHKQ,0.5694444444444444,0.6761194029850747,0.3844705692704496,0,0,1,0,1,0,0,0,0,1,1,2,1,0,0,1,0
6905-NIQIN,0.013888888888888888,0.32238805970149254,0.005832028371407517,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1
8204-YJCLA,1.0,0.46318407960199004,0.5449002855563745,0,0,0,1,1,1,1,0,1,0,1,2,0,1,0,2,1
5167-ZFFMM,0.013888888888888888,0.7223880597014924,0.010460805084745764,1,1,2,1,0,0,0,0,0,1,0,3,1,0,0,0,1
6583-SZVGP,0.6666666666666666,0.8940298507462686,0.5834849392041268,0,1,2,1,1,0,1,0,0,1,0,2,1,0,0,2,1
4895-TMWIR,0.15277777777777776,0.01691542288557213,0.024727109432571854,1,0,1,2,2,1,2,1,2,2,2,1,1,0,2,0,1
0533-BNWKF,0.7638888888888888,0.6686567164179105,0.5612909911569639,1,0,2,0,1,1,0,0,0,1,0,0,1,0,0,0,0
1708-PBBOA,0.5833333333333333,0.36318407960199006,0.2704092207074429,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0
8782-LKFPK,0.611111111111111,0.7179104477611941,0.46782885040530586,0,1,2,1,1,0,0,0,0,1,0,1,1,0,1,0,1
5522-JBWMO,0.013888888888888888,0.2562189054726368,0.005066322770817981,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1
3597-MVHJT,0.375,0.7696517412935323,0.2988266857037583,0,1,2,1,0,0,1,0,0,1,0,2,1,0,1,0,0
9774-NRNAU,0.375,0.6621890547263681,0.2659301308032425,0,0,2,1,1,1,1,0,0,0,1,2,1,0,0,0,1
0224-RLWWD,0.027777777777777776,0.25920398009950246,0.010282332350773768,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
9967-ATRFS,0.2638888888888889,0.01641791044776117,0.04232106669123066,0,1,1,2,2,0,2,1,2,2,2,1,1,0,2,0,0
3951-NJCVI,0.5833333333333333,0.7641791044776118,0.45418432203389836,0,0,2,1,0,1,1,0,0,1,0,0,1,0,1,0,0
2977-CEBSX,0.9166666666666666,0.7144278606965173,0.6869415530582167,0,1,2,1,1,0,1,0,1,0,1,3,1,0,0,2,0
0177-PXBAT,0.4583333333333333,0.9119402985074626,0.4254214259395726,0,0,2,1,1,1,1,0,1,1,1,2,1,0,1,0,1
